,TAEE11.SA,BBAS3.SA,ABEV3.SA,WEGE3.SA,RANI3.SA,GOGL34.SA,BERK34.SA,Capital,tx retorno
184,15187.184813723814,15320.589922045707,315.00140840581025,158.55312981259942,21115.89144130125,31729.744230813223,38136.06431907294,121963.02926517534,-0.36265394547900787
185,14811.118122702546,15049.798023999065,311.1376279590925,157.59876333536187,21252.124877577557,31716.75187720545,37795.42462447281,121093.95391725189,-0.7125727797674508
186,14831.782797856413,15388.290864959576,310.5275479638892,159.74616324593805,21524.58759039408,31300.96283084478,37831.01726203019,121346.91505729486,0.20889658968095137
187,14802.853484942854,15206.027407102269,305.8503200832041,154.21848872392147,20434.730499523866,31434.146360352195,37825.93204539574,120163.75860612406,-0.9750198022027701
188,14658.215135720764,15929.87466105286,308.69733029936793,149.24752930199153,20843.424568748655,32398.902030067085,38878.346913467685,123166.70816865841,2.4990476308064835
189,14786.323182505259,15955.909923167847,307.07045775252203,149.16797364995784,21626.759027832235,32726.982768718834,39020.70194816205,124572.91528178871,1.141710397264739
190,14852.445419173851,15789.269759829125,306.66374519608274,149.36684691966488,22205.744372435394,33370.15387658585,39757.89932592235,126431.54334606232,1.4920001350769763
191,15116.929231257165,16122.553648589224,312.35776562841045,153.70150386872007,24249.220958163438,33318.18049381218,39793.48808459595,129066.43168591507,2.0840434832316124
192,15104.532274617626,15997.574416605848,309.91746796868597,153.5822021114239,24487.621672141824,33571.551230876656,39646.05171215091,129270.830976473,0.15836750725031212
193,15464.066609364874,16018.404288603075,315.4081432833383,161.3766258824444,24930.375660336715,32873.15865183402,39046.12415245053,128808.914131755,-0.35732488236427384
194,15505.391851999755,15940.292565453685,315.00140840581025,161.45616567410087,24657.910867652154,33798.93329238301,39590.125965823296,129969.1121173918,0.9007124960700219
195,15575.643326793563,16445.419632948495,315.8148558397776,159.5473534177398,24896.313661498578,33516.33174387233,39488.44102755319,130397.51160192367,0.3296163815791342
196,15691.35955152957,16773.4933821473,317.6450735042988,160.50171989497733,25679.648120582162,34182.23947055296,39757.89932592235,132562.78664413362,1.6605186829178775
197,15492.991814605586,15950.703345689204,307.88388286540066,156.48519039179376,24453.56383303976,34757.192785294006,40393.41564429633,131512.23649618207,-0.7924925045305287
198,15583.913099144309,16247.535255294373,313.3745358589644,159.5473534177398,23976.752005742805,34068.546455628486,40495.10058256643,130844.76928765311,-0.5075323987424829
199,15435.138323369527,15528.893391461543,307.88388286540066,156.48519039179376,23295.597303569528,34942.347713403804,41420.412186963586,131086.75799202517,0.18494335363157255
200,15216.112072800946,15055.004601477709,305.03687264923684,154.65587034595757,24112.985442019104,33587.793657057664,41583.10420931197,130014.69272566258,-0.8178288049719096
201,15373.151486335415,15367.459805601464,310.5275479638892,157.28054072722713,24862.259982132586,33191.495125279944,41161.12044297954,130423.29493102006,0.3142738692000435
202,15174.78374941143,15206.027407102269,308.2906177429287,157.71801751152643,23397.77082087573,33694.99049517824,41328.897681962386,129268.47878978451,-0.8854370239966158
203,15302.895903868768,15190.4029252228,309.51075541224657,155.88871332606743,22273.86213050756,35325.65389157375,40784.89586858961,129343.1101885008,0.05773364041643525
204,15178.91914904591,15055.004601477709,339.60773012073105,150.440546874953,22001.39525795496,35627.747938838664,41501.75625869589,129854.87148300881,0.39566181280332735
205,15149.988809214143,14841.499304026767,345.505095670734,147.13985963630063,21797.0503032106,36238.43221017238,41410.24175369469,129929.85733562561,0.05774589105547179
206,15207.847435041253,15179.986208182858,353.0293560886716,146.98082763411927,22103.56669539312,35397.11580475908,41328.897681962386,129717.42400906148,-0.16349846826614334
207,15513.655462841236,15278.930178051247,362.5871792888057,149.84403808847227,22682.554119864308,35293.16903921174,41018.76540828518,130299.505425631,0.4487303236370588
208,15269.834272075366,14919.612214537043,363.6039495193596,150.00314939253965,21626.759027832235,36176.716546364165,41242.468393595635,129748.99755331632,-0.42249421478339766
209,15195.4494514835,15252.894915936258,364.01068439688765,149.84403808847227,22546.322763456046,35497.81646607577,40418.8378485848,129425.17616802175,-0.24957525021456206
210,15054.94239422305,15351.835323721996,360.75693930319585,147.5375427342059,21865.1639015467,35991.561618254374,40861.158602571246,129632.95632235477,0.1605407544999382
211,15253.30499655598,15331.00782644653,363.807294637035,146.30473147485046,22146.601244941874,35439.342938155634,40123.95734592716,128804.32637813907,-0.6392124099639962
212,15492.991814605586,16034.02402103901,360.9602844208711,144.27658574043883,22631.05658727395,35082.025435543816,40037.52805756042,129782.8627861841,0.7597077175593325
213,15236.7757210366,15726.781331198317,358.11329652579593,145.15149172790586,23253.933387057,34269.94380991929,39300.330679800114,128291.02971726503,-1.1494838662765794
214,15121.062577055221,15700.73775755714,356.0797114225107,141.7712329768427,22942.496027099496,35221.707126026406,40057.86504521443,129541.71947735205,0.9748848090496587
215,14811.118122702546,15482.025882627557,356.0797114225107,140.69750130080018,22631.05658727395,35280.17668560396,39620.629507862446,128321.78399879378,-0.9417317320475682
216,14633.420195523478,15263.306883532658,356.689791417714,142.2484558664044,22354.224071712175,35374.37720177419,39498.61146082209,127622.87806064871,-0.5446510454932829
217,14678.875703201786,15148.74080650657,357.9099514081206,142.84494879250792,22388.828916107916,36173.46647379094,39859.58426419246,128750.2510640003,0.8833627798425336
218,14678.875703201786,15127.91093450934,353.6394137627862,142.32797979768372,23288.53407171667,36274.16316676504,39991.7727445017,129857.22401425501,0.8597831391446764
219,14637.550460566903,15044.587884437768,352.21590865470426,137.87400523095522,22423.43168063561,35523.80117329132,40505.26713695155,128624.72824976881,-0.9491160571482027
220,14608.623201489767,15673.614872871924,349.77563331606837,135.84585949654362,23011.70363602293,35371.13109754354,41059.43938359322,130210.133684334,1.2325821450806629
221,14773.927252783931,15963.962604686702,347.74204821278323,133.34049087257023,23496.158978355004,35481.57403989477,41115.365129920836,131312.0705447266,0.846275807583452
222,14868.974694693236,16792.780872355528,350.38569099018304,134.4142701297443,24845.71671176814,35582.27073286888,40861.158602571246,133435.70157537697,1.617239772277479
223,14811.118122702546,16238.476879106329,339.40438500305567,130.00004959846686,24015.221244950855,34513.56829760665,40235.80883858239,130283.5978175503,-2.3622641621485863
224,15046.676729545145,16264.870724208444,332.28685946264596,128.88655595678472,24084.42677400625,35559.532129883984,40418.8378485848,131835.51762164806,1.1911858669048092
225,14902.03838032306,16808.616704472446,326.5928167092297,128.17073748281928,24361.26136943606,34598.022564399755,39371.5081971473,130496.21076997067,-1.0158922844457186
226,14798.722192981217,16523.545604428502,322.52564650265924,129.20468340265631,23599.97351154221,34958.590139584805,40062.950261848884,130395.51204029092,-0.07716601814381496
227,15389.680761854795,16977.54966167919,325.5760241575871,130.119351355763,23842.197022972174,35146.99514026784,40205.30529654325,132017.4232588306,1.2438397558027336
228,15484.729230682315,16998.664500288705,325.3726567188231,130.3579390099781,24499.67658728293,34789.677637656016,40012.10585327194,132240.5844049107,0.1690391620828624
229,15699.622135452842,17457.948751392873,326.999529265669,131.27259110270757,24603.4890406021,35354.88867136253,41181.45743063356,134755.6781498123,1.9019076149879632
230,15561.076491974818,17209.825947353595,327.406264143197,137.4365918881647,24776.509102844702,35972.07308784271,40195.134863274354,134179.46234932155,-0.42760038641945775
231,15363.066122588154,17289.01223210348,326.999529265669,143.32213996131532,25572.399725266252,35572.524483491754,40017.191069906396,134284.51530258302,0.07829287092235848
232,15302.80040047517,16903.641196061017,321.50887627210534,145.15149172790586,25607.006649530023,35796.66044076746,40510.352353586,134587.12140841968,0.22534698446414758
233,15406.11248014417,17157.039444510243,324.35588648826916,142.36774176332338,24222.841991853118,36076.015885047476,41232.29796032673,134561.0313901333,-0.019385226471402284
234,15414.720108586233,17014.50033240562,325.5760241575871,141.57239142789,24222.841991853118,36085.7621344246,41944.07701268234,135149.04999553738,0.43699026332462143
235,15492.20314141977,17017.15289662165,328.82976925127883,140.33961188928896,23876.80186736791,35263.93425942296,42528.75280136315,134648.01434733602,-0.3707282057978989
236,15685.90866966719,16725.215288582494,326.999529265669,141.61215339352967,24499.67658728293,35926.59588187293,42650.7708484035,135956.77895846823,0.9719895369241227
237,15737.565736419898,16672.136694961555,327.406264143197,141.57239142789,24326.65860490836,35861.6261771489,43586.252886069546,136653.21875507938,0.5122508799828784
238,15750.47820600121,16098.881234634438,326.796161826905,138.58983163510928,24984.131929615003,34984.57881514294,42432.1530797275,134715.6092585831,-1.4179025669120882
239,15591.208326113101,15615.861639448609,325.8157749708637,135.37361676542255,24430.46689849146,35364.63095239707,42335.55335809184,133798.91056627838,-0.6804695442123143
240,15604.12182261262,15658.326414122776,325.39319212038856,135.01542600674452,24707.30149392127,35764.17955674802,42793.12588309786,134987.46378862968,0.8883130791730531
241,15617.035319112141,15568.089361620607,325.1819230162396,134.02033008085814,24084.42677400625,36014.29625289669,42493.164042689554,134236.21400342233,-0.5565330024895565
242,15573.992042310758,15509.704452206724,328.56260814113006,133.2242660284508,23634.576276069914,36400.852503639864,42706.69659473111,134287.60874312796,0.03828679174779914
243,15608.424609915442,15541.554220573236,328.1400252906548,132.03013029889684,24430.46689849146,36186.46279574129,42533.8380179976,134760.91669830857,0.3524583985153651
244,15621.342214087805,15451.320730153722,327.92873386541714,132.5077655582658,24188.235067589347,35913.59955992258,42940.56613442667,134575.5002056038,-0.13758921892751408
245,15591.208326113101,15371.699871320103,326.44967156766523,130.31854183301402,23946.01363602742,36397.60243106663,43616.756428108696,135380.04890603662,0.5978418799882812
246,15621.342214087805,15313.311399823564,325.8157749708637,131.27383614231775,23876.80186736791,35101.517934298055,42218.620527685955,132588.68355437648,-2.061873499246225
247,15703.12700730595,15297.390077722966,323.91412982263665,127.45265890510287,22700.262116329344,35354.88867136253,43454.064405760306,132961.09906720882,0.2808803156112649
248,15780.609013221276,15313.311399823564,323.49156929325005,126.8157933888375,22388.828916107916,35553.0359530801,44740.348813527824,134226.44145844277,0.9516636069579532
249,15621.342214087805,15058.534625387405,317.15271493067837,120.1287094331457,21800.561120456663,34393.38307422088,45269.09885588103,132580.2013143976,-1.2264648650130994
250,15586.90348497386,15180.615509451653,312.0816537617097,120.08889988637443,21281.498853860816,34042.55778007036,45411.453890575394,131935.20007258016,-0.48649891569246817
251,15599.818008391589,15196.53801891314,307.01059259274103,117.06378670156691,21592.93413395029,33509.83159872586,45879.19296996653,132202.38910924172,0.20251535338149385
252,15569.684120416889,15276.160065107651,309.5461343377696,113.68043517694976,21800.561120456663,34071.79652820172,46011.38145027578,133152.80985397342,0.718913441077329
253,15530.947738591172,15339.853665036246,310.1800086134825,115.59103965593438,21316.099538520477,33779.44476197135,45258.92842261213,131651.0451750008,-1.1278505355009738
254,15561.076491974818,15488.47443959141,314.4059040815008,120.28790796928767,22354.224071712175,33951.60336813079,45055.566303839485,132845.63848729947,0.9073937170120727
255,15526.641870533715,15737.943710873744,316.7301097591145,115.82986521580746,21523.72444515882,33298.68799505794,45325.02460220864,131844.58259880778,-0.7535481780889586
256,15518.032188255229,16141.346009308607,319.05438239999415,122.19852830864951,21281.498853860816,33457.85821595219,45441.95743261453,132281.9456107,0.33172619099799405
257,15552.466809696332,16173.193402953351,312.71555035851117,120.80537656599368,21177.686400541646,33610.52829169998,45757.17492292619,132704.57075474202,0.31948815243902917
258,15599.818008391589,16316.506674354687,308.06707204001776,121.56164693200697,20970.06149390331,32977.10541738137,45472.46485353746,131765.58516654046,-0.7075759206040755
259,15853.789258751991,16459.819945756022,307.22188401797865,121.40244046567638,21454.520995971456,32022.09401287231,43901.46649749742,130120.31503533287,-1.2486341779821442
260,16211.068481108545,16560.67081720496,306.1654045707019,122.3577268447915,21489.125840367196,31313.957168623845,43286.28716677747,129289.63260549752,-0.6383956491419318
261,16335.900658800918,16560.67081720496,310.39130003872015,121.84025824808549,20935.456649507574,30842.948635258843,42406.7347543228,127513.9430733819,-1.3734198917045415
262,16387.558752471836,16640.29167603858,310.6025914639577,119.0141690065684,21212.29124493738,31109.313710102386,42706.69659473111,128485.76873875182,0.7621328632357205
263,16366.03660061204,17070.23149024259,318.420463482104,120.208312666311,21973.58118269927,29995.13406887037,42549.08978901717,128392.70190758986,-0.07243357149631091
264,16254.112784828138,16905.684644143286,316.9414235054408,122.3577268447915,21350.706462784252,30319.966719120177,42635.51907738393,127905.28883861001,-0.37962677141155643
265,16185.241488109508,17139.232593325014,325.39319212038856,128.96522342769524,21765.952116324857,30242.006644959667,42076.26549299158,127863.0567512587,-0.033018249467853256
266,16262.724520943046,17245.393342649553,315.4623612076888,125.86049114934521,21662.13966300569,31057.338343157426,42645.68563176905,129314.60435388179,1.1352361186287796
267,16477.95117413205,17335.624458347294,316.3075492297279,128.00990532782572,22215.806773997272,31171.0293739106,42249.12406972509,129893.85330466986,0.44793776672191754
268,16254.112784828138,17309.08694257815,313.77200748469926,127.61188123181066,22492.64136942708,31508.858346110763,41872.89949533515,129878.9828269958,-0.01144817656550945
269,16245.508237140708,17022.458025053707,306.7993234885921,126.45757090940508,21627.54105821406,33717.72512982055,42691.444823711536,131737.93416833857,1.431294964651042
270,16340.206526858372,17139.232593325014,305.5315302949891,123.19362423453587,21073.876027090515,32983.60357835654,42427.06786309304,130392.71174325302,-1.0211352057233447
271,16180.936646970265,17107.38401231939,304.4750508477124,122.79558427814362,21316.099538520477,33262.95902263656,42706.69659473111,131001.34645030367,0.46677049576901997
272,16305.769851580846,16910.989772575347,301.93953142377234,123.39264024763771,20797.039351792668,31677.770848039556,42249.12406972509,128366.02606538491,-2.0116742738354065
273,16198.153957690816,17091.461502857906,299.1926982535061,120.28790796928767,21177.686400541646,31570.575994090268,42849.05162942547,129306.4100908289,0.7325801493340611
274,16288.552540860293,16942.839540941855,307.22188401797865,120.5665510061206,21177.686400541646,32168.2698959875,42808.37765411744,129813.51446747282,0.39217265121482825
275,16310.073665801878,17128.616399656476,311.65907091123444,118.37731935068024,21246.894009465082,31508.858346110763,42721.94836575068,129346.42717704679,-0.3598140704703545
276,16176.633859667445,17728.410563113615,313.9832765888483,117.54144575150166,20624.019289550062,30596.076059169547,42574.508114421864,128131.17260826289,-0.939534701735889
277,16142.19718438992,17802.721544071643,318.2091943779551,121.1636386963691,20797.039351792668,30777.9828988774,41877.984711969606,127837.29852417555,-0.22935408933296708
278,16279.941831663597,18646.68103773994,324.97060926991327,130.87581997649127,20970.06149390331,30375.188190295798,41278.05715226922,128005.77613511827,0.13179065334429918
279,16124.972685241892,18752.840599703588,318.63177722843034,124.58676011681452,20797.039351792668,30661.043779722284,41125.53168430596,127904.64663811165,-0.07900385440409163
280,16107.759482194184,18752.840599703588,313.77200748469926,121.99949643517049,20451.0013071755,29667.05134604733,41084.857708997915,126499.28194803838,-1.0987596831017021
281,16301.465010441605,19135.00457399695,312.0816537617097,118.65595445732457,20451.0013071755,28994.645458391526,41181.45743063356,126494.31138885819,-0.003929318098605528
282,16344.514448752248,18726.298334490908,305.32023886975145,118.316106224878,20416.396462779758,28552.87170481531,40164.63132123521,124628.34861716806,-1.4751357204941362
283,16731.92242449245,18901.4578121761,310.8138828891954,118.35616953768445,20381.793698252062,28241.033392344565,40347.66033123761,125033.03771092968,0.32471672637237603
284,17115.031720602685,18996.997618388556,312.9268417837488,114.62873505990841,19897.334196183914,27584.867946698483,39295.245463165666,123317.03252188297,-1.3724414126561002
285,17162.381892379723,18391.90188858201,313.5607160594616,117.51449897063938,20347.18885385633,29452.66163814875,39900.258239500494,125685.4677274974,1.9206067135893345
286,16942.848344215057,18689.14462505322,321.16729665237034,117.8351244259199,21073.876027090515,29816.475317564462,41786.470206968406,128747.81694196994,2.436518135184995
287,17239.86389829505,18896.150309022272,306.7993234885921,121.24193344841538,21177.686400541646,29660.553185072153,41761.04800267993,129163.34305254804,0.32274419904563256
288,17149.469422798415,18898.24837570523,299.61530342506995,125.24991420828837,20520.206836230896,28965.410678602748,41989.83232574105,127948.0328567117,-0.9409095236424081
289,17743.503611713033,18425.38427816474,294.33295083086364,126.29200443181745,20416.396462779758,28767.26141271389,41689.87048533275,127463.04120596686,-0.37905362037724544
290,17450.788791099443,17637.27586578275,283.7682233213625,124.56856033397786,20624.019289550062,27844.734860566845,41745.79623166036,125710.95182231479,-1.3745862071664172
291,17248.473580573536,17773.157445407844,283.9795147466001,126.5324715407307,21246.894009465082,27847.982948968787,40978.09143297714,125505.11140367971,-0.16374103898761927
292,17605.754856766514,18778.672823107325,294.33295083086364,130.94127575319445,21398.886605855965,28867.96008985929,41547.51545063838,128624.06405281153,2.4851200196140955
293,17687.542730739293,18534.08360506039,282.71174387408576,127.13367499886249,22133.16321755632,28721.786190915394,41257.7201646152,128744.14132775954,0.09335521765094779
294,17519.664195490914,18164.49140781239,278.48587072715617,125.81104642342513,21503.782670422293,28582.10846877538,42086.43204737671,128260.77570702825,-0.3754466927553102
295,17498.137935958275,18278.63478436359,281.4439953226601,124.3280773646874,20839.441621458245,27909.702581119578,42813.46287075188,127745.15186633891,-0.4020121021777734
296,17653.101947788924,18071.132783544806,284.61341134340165,121.04152172212001,20699.57881545779,28815.986707085616,43632.008199128264,129277.46338607093,1.1995065936711846
297,17799.458331177513,18311.79302442485,291.1635124890335,128.17576522239156,20839.441621458245,29449.411565575516,43377.801671778674,130197.24549212621,0.7114790791558745
298,17971.64581523798,18481.34340929154,294.33295083086364,132.6647277812226,23147.159201653478,29033.62450338614,44313.28370944473,133374.05431762594,2.4399969549984357
299,18260.04757936664,18443.058144930903,301.0943434017332,133.4262320717118,23986.333957788192,29387.693917596014,43845.540751169814,134357.194926325,0.7371303314794186
300,18264.35858201515,18820.451303190235,299.61530342506995,130.46031774480215,23776.541828655543,28945.9201640198,43728.60792076392,133965.9554198145,-0.29119356557348874
301,18406.40601659165,19197.846836171342,303.84117657199954,132.263920189009,24126.19676378865,29962.651200679647,43992.98100249863,136122.18691649093,1.6095369080296296
302,18436.539904566354,19099.394433709145,299.82657252921894,131.26194878960658,23217.092684521744,28975.15494380858,42940.56613442667,133099.83662235131,-2.2203215821046007
303,18862.69453131438,19318.171613487382,300.03786395445655,132.78498116115074,24056.263280920386,29592.33936028876,43159.183903102676,135421.4755342292,1.7442838179171805
304,19112.36094053554,19307.23245765825,302.5734056994852,131.7829701108053,23951.365136486023,28997.893546793475,43230.36142044986,135033.56987773342,-0.28644323580547804
305,19030.57101272634,19121.272745367412,311.4477794859969,134.81947104644223,24161.159345486707,29283.747152048665,43606.5859948398,135649.60350100137,0.4562077591711011
306,18819.648173758367,19203.309883601043,322.22377609964707,136.22382814558966,24440.884957487626,29459.157814952636,43037.16585606233,135418.61429010725,-0.17028373466083657
307,18823.94890722477,19088.461214684437,320.5334446977462,137.02634737151726,23811.506490221636,29316.230020239393,43367.635117393555,134865.34154183307,-0.4085647687170235
308,19000.439178588058,18979.066094310452,325.39319212038856,139.91533093881978,23776.541828655543,28903.691046451964,42828.71464177145,133953.76131283666,-0.6759188228605439
309,19047.792431119735,18968.126938481324,325.1819230162396,141.96171610701106,23321.988749088072,28163.07133401277,41547.51545063838,131515.63854246354,-1.8201226650732982
310,19189.841919532653,18793.10638201962,320.95600522713266,140.5171846724168,23986.333957788192,28422.93824788113,40439.174836238824,131292.86853335996,-0.16938670683764867
311,19056.4000595618,18295.383697000707,318.420463482104,138.9523364163856,23426.88273378636,28422.93824788113,40739.136676647126,130398.11421477562,-0.6814949879452081
312,18935.87066917225,18388.365927867893,315.8849663792527,137.74858136805997,23356.95757039024,27968.17214069714,41410.24175369469,130513.24160956952,0.0882891562406174
313,18953.090033729226,18727.475009127473,318.2091943779551,136.90593538781712,23112.192460219347,28065.62074526931,41898.32169962363,131211.81507773476,0.5352510285929535
314,19082.224998724418,19061.110356709392,315.4623612076888,136.98622061720206,22797.506346388403,27097.61897132376,42183.031769012356,130673.94102398324,-0.409928064353704
315,19017.65854314503,19181.436321386318,321.16729665237034,130.60636802824558,22447.851411255295,26197.829037990326,41872.89949533515,129169.44847379273,-1.1513332638482088
316,19164.012872697196,19143.14868230391,317.9979029527175,129.88410231094844,22133.16321755632,25752.805211840878,41384.82342829,128025.83541795198,-0.8853587820906172
317,19000.439178588058,19236.130913171095,313.349424634224,130.6464789221836,22622.676798953813,26324.514406522565,41247.5497313463,128875.30693213824,0.6635156969787115
318,19069.312529143106,19252.544990038776,310.6025914639577,129.5631199971809,22168.129958990456,25821.023004966853,41237.383176961186,127988.55937156151,-0.688066303534518
319,19250.103533972797,19963.571121158257,310.8138828891954,128.0383667747106,22238.057202254608,25726.820504625335,40769.64409757004,128387.04870924493,0.31134762328761667
320,19004.746073563725,19258.0139742729,309.5461343377696,125.87162513413939,21888.404346989537,26204.325214794215,41267.88671900032,128058.7940880926,-0.2556758056614594
321,19189.841919532653,19230.660741576085,311.2364657396706,126.072250975527,23077.229878521284,25739.814842404397,40891.66214461039,128566.51824336001,0.3964773828169399
322,19013.351648169366,18831.392833741138,311.65907091123444,125.63088046862515,23042.267296823225,24872.507777261682,40967.92487859202,127164.73438596728,-1.090317974341759
323,19374.93776550159,18979.066094310452,319.4769429293807,125.22962085566134,23182.130102823685,26019.170286684424,41710.20747298677,129710.21828609196,2.0017215562285307
324,19568.647401421847,18552.44970322223,311.65907091123444,120.29426798054476,22832.471007954504,24362.518214730786,41862.72906206625,127610.76872828741,-1.618569134756942
325,19693.475471441376,18634.488028816748,310.1800086134825,126.91487316520404,25000.332021753384,24495.69976006691,41745.79623166036,130006.88639551745,1.8776766969658576
326,19409.376494615528,18601.675310772887,310.8138828891954,124.90860682113941,24231.092828354977,25255.81197126034,41654.28172665916,129587.96082137323,-0.3222333722151638
327,19065.01179567671,18169.581623924354,306.7993234885921,120.77577317195043,23481.98675755247,24479.457333885905,40429.00440296992,126052.61701066991,-2.728142173312309
328,18746.467928227652,18038.31769077918,305.7428217202267,116.12128378647475,24612.330559626396,25736.564769831166,40886.57692797594,128442.12198194703,1.8956409061105406
329,19004.746073563725,18410.241864804393,300.88305197649566,113.9946689002188,24648.794806047004,25343.516310626674,40184.96830888923,128007.14508480774,-0.3386559568055336
330,19435.203487614574,18946.251001544824,302.9959885499605,116.12128378647475,27201.18182248344,26090.63418404104,40673.04437593438,132765.43214395468,3.7172042669918692
331,19189.841919532653,18453.999675481806,290.10703304175684,112.99154762346939,26581.31459174959,25174.6018245266,40429.00440296992,130231.8609949258,-1.9083063325412764
332,19250.103533972797,18514.16087677894,285.88115989482725,108.9389278319679,26034.377933724983,25463.705502355027,41100.10948001748,130757.27741457603,0.40344691048430636
333,19374.93776550159,18563.386484329596,289.26186734080636,106.97281996297288,25921.981865018075,25012.18549940169,40850.98816930235,130119.71447085708,-0.4875927033089811
334,18470.007169052977,18350.078288785484,290.10703304175684,104.8060783224017,25256.36793681552,25317.52961923984,40525.604124605576,128314.50024986354,-1.3873487413760488
335,18070.049225859842,18754.821117658983,294.75551136025024,104.72584067414844,24960.539986473952,25476.6978559628,40835.736398282774,128497.32593627274,0.14248248331496516
336,18299.24299363254,19230.660741576085,305.95411314546436,105.9696907560349,24997.51796029964,25096.64175036609,40347.66033123761,128383.64758101347,-0.08846748710992225
337,18123.980916449244,19203.309883601043,307.22188401797865,106.33081568449485,26032.913706627096,25236.321456677386,39707.05879622919,128717.13745928643,0.2597604013879762
338,18132.966450792846,19203.309883601043,310.39130003872015,105.12706856635783,25885.005971060422,25236.321456677386,39707.05879622919,128580.18092696596,-0.10640116384175169
339,18308.22647413972,19925.28585679762,311.2364657396706,107.97594123972232,25921.981865018075,24801.043879905053,39361.3377638784,128737.08824671827,0.12203071936991439
340,18425.071281989283,19640.87136732282,300.4604914471091,106.04995219485396,25811.043783804937,24118.89372704343,38741.07321652399,127143.4638203264,-1.2378906872103301
341,18456.525786782942,19526.01676160179,298.7701377241195,102.4387267008201,26846.445769736503,23452.984016191513,37800.50984110727,126483.69103984497,-0.5189199355255858
342,18335.193346352633,20237.04645480393,296.23459597909084,104.28446223705798,26476.65979187552,22832.55349548067,37566.640301411695,125848.61244814062,-0.5021031458548264
343,18375.637493162736,21090.279236980372,297.5023445305165,106.61170296470154,26476.65979187552,23082.67415997192,37861.520804069325,127290.8855335551,1.1460381305426148
344,18807.051994985955,20758.2361403446,298.5588239777932,104.64558716551794,27253.209721423173,22088.683710468253,37927.61310478206,127237.99908314736,-0.04154771190888473
345,18676.7299125392,20631.93181361409,296.6571565084774,101.5559618964506,26957.37969121357,21978.238783945733,37805.59505774172,126448.08837745924,-0.6208135237743995
346,18159.927161496496,20571.521266531206,300.24917770078275,103.16095276717424,26809.46779591082,22101.67804824732,37846.26903304976,125892.27343570357,-0.439559782111143
347,17980.17129022319,20346.35964727688,300.24917770078275,105.2073220749883,26772.48566234906,22975.47930602263,38354.682087748944,126834.63449339647,0.7485455874098434
348,17989.15887840321,19808.18476428307,297.7136582768428,102.47885345513536,26217.807735491606,22949.492614635794,38130.9791024385,125495.81560698414,-1.0555625375985422
349,18146.449886899303,20110.222064005997,299.82657252921894,101.79672242234207,27475.077564377294,23508.207471538422,38156.40130672696,127797.98158849953,1.8344563684299375
350,18061.061637679817,20148.66643472516,298.34751023146697,105.16719532067307,27586.017725458467,23631.642767497426,38217.40839080524,128048.31166171825,0.1958795202452901
351,18321.709910246176,20165.139879637067,298.34751023146697,105.64870051207873,27475.077564377294,24278.06196376639,38146.230873458066,128790.21640222854,0.5793943948829927
352,18546.40783009244,19885.069943638744,297.5023445305165,104.00357495685131,27512.059697939058,23712.850930059878,37678.49179406692,127736.3861152844,-0.8182533707784878
353,18393.61061568636,19637.946897464233,296.8684702548037,104.24433548274271,27253.209721423173,24161.120860439984,37937.783538050964,127784.78443880226,0.03788922247587312
354,18155.43336740648,19500.661857273633,290.10703304175684,104.12396314998561,26476.65979187552,24687.352849151885,38725.82144550442,127940.16030740368,0.12159183840532162
355,18191.38782779942,19324.928884281217,290.7409296385583,97.94472847222816,25478.23785963768,24966.708293431904,38364.84864213406,126714.79716539505,-0.957762706459353
356,18209.363004159466,19297.46522702214,287.5715136178168,98.38610690931861,25848.01967776259,24476.21122965525,37703.91399835539,125920.93075748198,-0.6264985823848712
357,18128.472656702834,18973.46531301815,287.1489307673416,96.29961084718931,26032.913706627096,23959.723506149177,36961.62752507686,124439.65124918864,-1.1763568609147401
358,18182.400239619394,18539.627393030245,281.6552867478977,95.57736099026938,25552.195887157093,23495.213133759356,36549.814192013335,122696.48349331759,-1.400813758614916
359,18150.941627152893,18545.32078847154,277.85197413035473,97.30271626356152,24960.539986473952,23719.349091035056,36097.32688364177,121848.63306716912,-0.69101444638765
360,18155.43336740648,18838.549057792174,275.95035130321617,96.29961084718931,25145.434015338462,24005.20269629025,35655.006129655325,122171.87522863311,0.26528172973905306
361,17984.669191986042,18882.806747401977,275.3164547064147,91.60499470739836,25145.434015338462,23988.96027010924,34999.15282362733,121367.94449787687,-0.6580325703045453
362,18061.061637679817,19026.656705923117,275.73903755688997,96.70087046015311,25515.215833463368,23745.335782421887,35263.529784245824,121984.23965175105,0.5077907155994987
363,17885.79956049652,18246.558230068134,278.2745569808299,101.51584307232396,25330.3238844669,24982.950719612905,35553.32507026899,122378.7478649666,0.32340916690698496
364,17836.367825506393,18180.165758849012,281.0213901510962,103.48196680169616,24664.709956264345,24921.233071633407,35441.47357761377,121428.45354681971,-0.7765190727359372
365,17625.151287930166,18063.983683659084,281.6552867478977,103.96344820253604,24442.83795357415,25327.27586861696,35441.47357761377,121286.34110634457,-0.11703388812437376
366,17526.287817949913,17958.860687747623,288.8392844903312,106.17032452761109,24775.645957609442,26668.837571355325,37088.73078875166,124413.3724324319,2.5782221621687196
367,17566.731964760012,18329.54881909204,289.89576393760785,104.21423248681769,25552.195887157093,26171.8423466035,36920.957428652604,124935.38644268968,0.4195803072063464
368,17674.585076756717,18395.938915589395,285.66986846958963,105.0984247251352,25552.195887157093,25499.436458947694,36595.57338395583,124108.49801560145,-0.6618528590116801
